state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Pineapple,Pine Apple,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Pineapple,Pine Apple,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Grapes,Annabesahai,Local,2025-12-28,8000.0,8000.0,8000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Grapes,Annabesahai,Local,2025-12-28,8000.0,9000.0,8500.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Onion,Bellary,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,4000.0,4600.0,4300.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Onion,Bellary,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,2800.0,3200.0,3000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3200.0,3800.0,3500.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,4000.0,4600.0,4300.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3400.0,3600.0,3500.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3200.0,3500.0,3350.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3500.0,4200.0,3850.0
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,4000.0,3500.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3000.0,3700.0,3350.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3200.0,3600.0,3400.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,2500.0,3500.0,3000.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2025-12-28,4000.0,4600.0,4300.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,4000.0,4200.0,4100.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,3300.0,4000.0,3650.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,4200.0,4500.0,4350.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,4400.0,4500.0,4450.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2025-12-28,3000.0,3200.0,3100.0
Tamil Nadu,Vellore,Vellore APMC,Potato,Red Nanital,Local,2025-12-28,2500.0,3200.0,2850.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Garlic,Average,Local,2025-12-28,15500.0,15500.0,15500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Garlic,Average,Local,2025-12-28,10000.0,12000.0,11000.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Garlic,Average,Local,2025-12-28,17000.0,18000.0,17500.0
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ) APMC,Garlic,Average,Local,2025-12-28,8200.0,12000.0,10100.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Garlic,Average,Local,2025-12-28,14000.0,16000.0,15000.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3200.0,4200.0,3700.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4500.0,4500.0,4500.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,2400.0,2800.0,2600.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3200.0,4000.0,3600.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,2500.0,3500.0,3000.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3300.0,4000.0,3650.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,4200.0,5000.0,4600.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,2800.0,2800.0,2800.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,2800.0,3000.0,2900.0
Tamil Nadu,Ramanathapuram,Kamuthi(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2600.0,2600.0,2600.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3200.0,4000.0,3600.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2600.0,2600.0,2600.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2700.0,2700.0,2700.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3200.0,3800.0,3500.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Coriander(Leaves),I Sort,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2600.0,3000.0,2800.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,4800.0,5000.0,4900.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,6500.0,6500.0,6500.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,6000.0,6500.0,6250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,6000.0,6600.0,6300.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,4800.0,4800.0,4800.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Villupuram,Tindivanam APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,5400.0,6500.0,5950.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3500.0,4500.0,4000.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3200.0,4000.0,3600.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2400.0,2800.0,2600.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Water Melon,Water Melon,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Water Melon,Water Melon,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6300.0,6600.0,6450.0
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,3000.0,4000.0,3500.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Tomato,Deshi,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5200.0,5400.0,5300.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6000.0,6500.0,6250.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3200.0,4000.0,3600.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4200.0,4100.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,6400.0,7200.0,6800.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4200.0,4100.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,6000.0,6500.0,6250.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,9500.0,10000.0,9750.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3200.0,3100.0
Tamil Nadu,Vellore,Vellore APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1000.0,1500.0,1250.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1600.0,1600.0,1600.0
